,0
11454,MYO1F
11455,MYO1G
11456,MYO1H
11457,MYO3A
11458,MYO3B
11459,MYO5A
11460,MYO5B
11461,MYO5C
11462,MYO6
11463,MYO7A
11464,MYO7B
11465,MYO9A
11466,MYO9B
11467,MYOCD
11468,MYOC
11469,MYOD1
11470,MYOF
11471,MYOG
11472,MYOM1
11473,MYOM2
11474,MYOM3
11475,MYOT
11476,MYOZ1
11477,MYOZ2
11478,MYOZ3
11479,MYPN
11480,MYPOP
11481,MYRIP
11482,MYSM1
11483,KAT8
11484,KAT7
11485,KAT6A
11486,KAT6B
11487,MYT1L
11488,MYT1
11489,MZF1
11490,N4BP1
11491,N4BP2L1
11492,N4BP2L2
11493,N4BP2
11494,N4BP3
11495,N6AMT1
11496,EEF1AKMT1
11497,NAA10
11498,NAA11
11499,NAA15
11500,NAA16
11501,NAA20
11502,NAA25
11503,NAA30
11504,NAA35
11505,NAA38
11506,NAA40
11507,NAA50
11508,NAAA
11509,NAALAD2
11510,NAALADL1
11511,NAALADL2
11512,NAB1
11513,NAB2
11514,NACA2
11515,NACAD
11516,NACA4P
11517,NACA
11518,NACC1
11519,NACC2
11520,NADK
11521,NADSYN1
11522,NAE1
11523,NAF1
11524,NAGA
11525,NAGK
11526,NAGLU
11527,NAGPA
11528,NAGS
11529,NAIF1
11530,NAIP
11531,NALCN
11532,NAMPT
11533,NANOG
11534,NANOS1
11535,NANOS2
11536,NANOS3
11537,NANP
11538,NANS
11539,NAP1L1
11540,NAP1L2
11541,NAP1L3
11542,NAP1L4
11543,NAP1L5
11544,NAP1L6
11545,NAPA
11546,NAPB
11547,NAPEPLD
11548,NAPG
11549,NAPRT
11550,NAPSA
11551,NAPSB
11552,CIAO3
11553,NARF
11554,ICE2
11555,NARS2
11556,NARS
11557,NASP
11558,NAT10
11559,NAT14
11560,NAA60
11561,NAT1
11562,NAT2
11563,NAA80
11564,NAT8B
11565,NAT8L
11566,NAT8
11567,NAT9
11568,NAV1
11569,NAV2
11570,NAV3
11571,NBAS
11572,NBEAL1
11573,NBEAL2
11574,NBEA
11575,NBL1
11576,HAND2-AS1
11577,NBN
11578,NBPF10
11579,NBPF14
11580,NBPF15
11581,NBPF15
11582,NBPF1
11583,NBPF22P
11584,NBPF3
11585,NBPF4
11586,NBPF6
11587,NBPF7
11588,NBPF9
11589,NBR1
11590,NBR2
11591,NCALD
11592,NCAM1
11593,NCAM2
11594,NCAN
11595,NCAPD2
11596,NCAPD3
11597,NCAPG2
11598,NCAPG
11599,NCAPH2
11600,NCAPH
11601,NCBP1
11602,NCBP2
11603,NCCRP1
11604,NCDN
11605,NCEH1
11606,NCF1B
11607,NCF1C
11608,NCF1
11609,NCF2
11610,NCF4
11611,NCK1
11612,NCK2
11613,NCKAP1L
11614,NCKAP1
11615,NCKAP5L
11616,NCKAP5
11617,NCKIPSD
11618,NCLN
11619,NCL
11620,NCOA1
11621,NCOA2
11622,NCOA3
11623,NCOA4
11624,NCOA5
11625,NCOA6
11626,NCOA7
11627,NCOR1
11628,NCOR2
11629,NCR1
11630,NCR2
11631,NCR3
11632,LINC00028
11633,LINC00029
11634,LINC00032
11635,LINC00051
11636,LINC00052
11637,BBIP1
11638,SPACA6
11639,SMIM10L2A
11640,SMIM10L2B
11641,LINC00092
11642,DNMBP-AS1
11643,BRD3OS
11644,FBXL19-AS1
11645,KCNIP4-IT1
11646,ASMTL-AS1
11647,LINC00685
11648,GRIK1-AS1
11649,LINC00111
11650,LINC00112
11651,LINC00113
11652,LINC00114
11653,LINC00115
11654,MTLN
11655,NPHP3-AS1
11656,NCRNA00120
11657,CYTOR
11658,CHODL-AS1
11659,LINC00158
11660,LINC00159
11661,LINC00160
11662,LINC00161
11663,PICSAR
11664,ANKRD30BL
11665,LINC00167
11666,CRYM-AS1
11667,ZNRD1ASP
11668,LINC00173
11669,LINC00174
11670,COL18A1-AS1
11671,C20orf204
11672,A1BG-AS1
11673,FTX
11674,JPX
11675,NCRNA00185
11676,LRRC75A-AS1
11677,LINC00189
11678,LINC00200
11679,HNRNPU
11680,FAM238C
11681,ITPK1-AS1
11682,FAM223B
11683,LINC00207
11684,EPB41L4A-AS1
11685,FAM224B
11686,LINC00235
11687,NCS1
11688,NCSTN
11689,NDC80
11690,NDE1
11691,NDEL1
11692,NDFIP1
11693,NDFIP2
11694,NSMCE3
11695,NDN
11696,NDOR1
11697,NDP
11698,NDRG1
11699,NDRG2
11700,NDRG3
11701,NDRG4
11702,NDST1
11703,NDST2
11704,NDST3
11705,NDST4
11706,NDUFA10
11707,NDUFA11
11708,NDUFA12
11709,NDUFA13
11710,NDUFA1
11711,NDUFA2
11712,NDUFA3
11713,NDUFA4L2
11714,NDUFA4
11715,NDUFA5
11716,NDUFA6
11717,NDUFA7
11718,NDUFA8
11719,NDUFA9
11720,NDUFAB1
11721,NDUFAF1
11722,NDUFAF2
11723,NDUFAF3
11724,NDUFAF4
11725,NDUFB10
11726,NDUFB11
11727,NDUFB1
11728,NDUFB2
11729,NDUFB3
11730,NDUFB4
11731,NDUFB5
11732,NDUFB6
11733,NDUFB7
11734,NDUFB8
11735,NDUFB9
11736,NDUFC1
11737,NDUFC2
11738,NDUFS1
11739,NDUFS2
11740,NDUFS3
11741,NDUFS4
11742,NDUFS5
11743,NDUFS6
11744,NDUFS7
11745,NDUFS8
11746,NDUFV1
11747,NDUFV2
11748,NDUFV3
11749,NEAT1
11750,NEBL
11751,NEB
11752,NECAB1
11753,NECAB2
11754,NECAB3
11755,NECAP1
11756,NECAP2
11757,NEDD1
11758,NEDD4L
11759,NEDD4
11760,NEDD8
11761,NEDD9
11762,NEFH
11763,NEFL
11764,NEFM
11765,NEGR1
11766,NEIL1
11767,NEIL2
11768,NEIL3
11769,NEK10
11770,NEK11
11771,NEK1
11772,NEK2
11773,NEK3
11774,NEK4
11775,NEK5
11776,NEK6
11777,NEK7
11778,NEK8
11779,NEK9
11780,NSMF
11781,NELL1
11782,NELL2
11783,NENF
11784,NEO1
11785,NES
11786,NET1
11787,NETO1
11788,NETO2
11789,NEU1
11790,NEU2
11791,NEU3
11792,NEU4
11793,NEURL1B
11794,NEURL2
11795,NEURL3
11796,NEURL4
11797,NEURL1
11798,NEUROD1
11799,NEUROD2
11800,NEUROD4
11801,NEUROD6
11802,NEUROG1
11803,NEUROG2
11804,NEUROG3
11805,NEXN
11806,NF1P1
11807,NF1
11808,NF2
11809,NFAM1
11810,NFASC
11811,NFAT5
11812,NFATC1
11813,NFATC2IP
11814,NFATC2
11815,NFATC3
11816,NFATC4
11817,NFE2L1
11818,NFE2L2
11819,NFE2L3
11820,NFE2
11821,NFIA
11822,NFIB
11823,NFIC
11824,NFIL3
11825,NFIX
11826,NFKB1
11827,NFKB2
11828,NFKBIA
11829,NFKBIB
11830,NFKBID
11831,NFKBIE
11832,NFKBIL1
11833,TONSL
11834,NFKBIZ
11835,NFRKB
11836,NFS1
11837,NFU1
11838,NFX1
11839,NFXL1
11840,NFYA
11841,NFYB
11842,NFYC
11843,NGB
11844,NGDN
11845,NGEF
11846,BEX3
11847,NGFR
11848,NGF
11849,NGLY1
11850,NGRN
11851,SLC9B1
11852,SLC9B2
11853,NHEG1
11854,NHEJ1
11855,NHLH1
11856,NHLH2
11857,NHLRC1
11858,NHLRC2
11859,NHLRC3
11860,NHLRC4
11861,SNU13
11862,NHP2
11863,NHSL1
11864,NHSL2
11865,NHS
11866,NICN1
11867,NID1
11868,NID2
11869,NIF3L1
11870,NINJ1
11871,NINJ2
11872,NINL
11873,NIN
11874,NIP7
11875,NIPA1
11876,NIPA2
11877,NIPAL1
11878,NIPAL2
11879,NIPAL3
11880,NIPAL4
11881,NIPBL
11882,NIPSNAP1
11883,NIPSNAP3A
11884,NIPSNAP3B
11885,NISCH
11886,NIT1
11887,NIT2
11888,NKAIN1
11889,NKAIN2
11890,NKAIN3
11891,NKAIN4
11892,NKAPL
11893,NKAP
11894,NKD1
11895,NKD2
11896,NKG7
11897,NKIRAS1
11898,NKIRAS2
11899,NKPD1
11900,NKRF
11901,NKTR
11902,NKX1-2
11903,NKX2-1
11904,NKX2-2
11905,NKX2-3
11906,NKX2-4
11907,NKX2-5
11908,NKX2-6
11909,NKX2-8
11910,NKX3-1
11911,NKX3-2
11912,NKX6-1
11913,NKX6-2
11914,NKX6-3
11915,NLE1
11916,NLGN1
11917,NLGN2
11918,NLGN3
11919,NLGN4X
11920,NLGN4Y
11921,NLK
11922,NLN
11923,NLRC3
11924,NLRC4
11925,NLRC5
11926,NLRP10
11927,NLRP11
11928,NLRP12
11929,NLRP13
11930,NLRP14
11931,NLRP1
11932,NLRP2
11933,NLRP3
11934,NLRP4
11935,NLRP5
11936,NLRP6
11937,NLRP7
11938,NLRP8
11939,NLRP9
11940,NLRX1
11941,NMBR
11942,NMB
11943,NMD3
11944,NME1-NME2
11945,NME1
11946,NME2P1
11947,NME2
11948,NME3
11949,NME4
11950,NME5
11951,NME6
11952,NME7
11953,NMI
11954,NMNAT1
11955,NMNAT2
11956,NMNAT3
11957,NMRAL1
11958,NMS
11959,NMT1
11960,NMT2
11961,NMUR1
11962,NMUR2
11963,NMU
11964,NNAT
11965,NNMT
11966,NNT
11967,NOB1
11968,NOBOX
11969,NOC2L
11970,NOC3L
11971,NOC4L
11972,NOD1
11973,NOD2
11974,NODAL
11975,NOG
11976,NOL10
11977,NOL11
11978,NOL12
11979,NOL3
11980,NOL4
11981,NOL6
11982,NOL7
11983,NOL8
11984,NOL9
11985,NOLC1
11986,NOM1
11987,NOMO1
11988,NOMO2
11989,NOMO3
11990,NONO
11991,NOP10
11992,NOP14
11993,NOP16
11994,NOP2
11995,NOP56
11996,NOP58
11997,NOS1AP
11998,NOS1
11999,NOS2
12000,NOS3
12001,NOSIP
12002,NOSTRIN
12003,NOTCH1
12004,NOTCH2NLA
12005,NOTCH2
12006,NOTCH3
12007,NOTCH4
12008,NOTO
12009,NOTUM
12010,NOVA1
12011,NOVA2
12012,NOV
12013,NOX1
12014,NOX3
12015,NOX4
12016,NOX5
12017,NOXA1
12018,NOXO1
12019,NPAS1
12020,NPAS2
12021,NPAS3
12022,NPAS4
12023,NPAT
12024,NPBWR1
12025,NPBWR2
12026,NPB
12027,NPC1L1
12028,NPC1
12029,NPC2
12030,NPDC1
12031,NPEPL1
12032,NPEPPS
12033,NPFFR1
12034,NPFFR2
12035,NPFF
12036,NPHP1
12037,NPHP3
12038,NPHP4
12039,NPHS1
12040,NPHS2
12041,NPIPB3
12042,NPIPA1
12043,NPLOC4
12044,NPL
12045,NPM1
12046,NPM2
12047,NPM3
12048,NPNT
12049,NPPA
12050,NPPB
12051,NPPC
12052,NPR1
12053,NPR2
12054,NPR3
12055,NPRL2
12056,NPRL3
12057,NPSR1
12058,NPS
12059,NPTN
12060,NPTX1
12061,NPTX2
12062,NPTXR
12063,NPVF
12064,NPW
12065,NPY1R
12066,NPY2R
12067,NPY5R
12068,NPY6R
12069,NPY
12070,NQO1
12071,NQO2
12072,NR0B1
12073,NR0B2
12074,NR1D1
12075,NR1D2
12076,NR1H2
12077,NR1H3
12078,NR1H4
12079,NR1I2
12080,NR1I3
12081,NR2C1
12082,NR2C2AP
12083,NR2C2
12084,NR2E1
12085,NR2E3
12086,NR2F1
12087,NR2F2
12088,NR2F6
12089,NR3C1
12090,NR3C2
12091,NR4A1
12092,NR4A2
12093,NR4A3
12094,NR5A1
12095,NR5A2
12096,NR6A1
12097,NRADDP
12098,NRAP
12099,NRARP
12100,NRAS
12101,NRBF2
12102,NRBP1
12103,NRBP2
12104,NRCAM
12105,NRDC
12106,NRF1
12107,NRG1
12108,NRG2
12109,NRG3
12110,NRG4
12111,NRGN
12112,NRIP1
12113,NRIP2
12114,NRIP3
12115,NRK
12116,NRL
12117,NRM
12118,NRN1L
12119,NRN1
12120,NRP1
12121,NRP2
12122,NRSN1
12123,NRSN2
12124,NRTN
12125,NRXN1
12126,NRXN2
12127,NRXN3
12128,NSA2
12129,NSD1
12130,NSDHL
12131,NSFL1C
12132,NSF
12133,NSL1
12134,NSMAF
12135,NSMCE1
12136,NSMCE2
12137,NSMCE4A
12138,NSUN2
12139,NSUN3
12140,NSUN4
12141,NSUN5P1
12142,NSUN5P2
12143,NSUN5
12144,NSUN6
12145,NSUN7
12146,NT5C1A
12147,NT5C1B
12148,NT5C2
12149,NT5C3B
12150,NT5C3A
12151,NT5C
12152,NT5DC1
12153,NT5DC2
12154,NT5DC3
12155,NT5E
12156,NT5M
12157,NTAN1
12158,NTF3
12159,NTF4
12160,NTHL1
12161,NTM
12162,NTN1
12163,NTN3
12164,NTN4
12165,NTN5
12166,NTNG1
12167,NTNG2
12168,NTRK1
12169,NTRK2
12170,NTRK3
12171,NTSR1
12172,NTSR2
12173,NTS
12174,NUAK1
12175,NUAK2
12176,NUB1
12177,NUBP1
12178,NUBP2
12179,NUBPL
12180,NUCB1
12181,NUCB2
12182,NUCKS1
12183,NUDCD1
12184,NUDCD2
12185,NUDCD3
12186,NUDC
12187,NUDT10
12188,NUDT11
12189,NUDT12
12190,NUDT13
12191,NUDT14
12192,NUDT15
12193,NUDT16L1
12194,NUDT16P1
12195,NUDT16
12196,NUDT17
12197,NUDT18
12198,NUDT19
12199,NUDT1
12200,NUDT21
12201,NUDT22
12202,NUDT2
12203,NUDT3
12204,NUDT4
12205,NUDT5
12206,NUDT6
12207,NUDT7
12208,NUDT8
12209,NUDT9P1
12210,NUDT9
12211,NUF2
12212,NUFIP1
12213,NUFIP2
12214,NUMA1
12215,NUMBL
12216,NUMB
12217,NUP107
12218,NUP133
12219,NUP153
12220,NUP155
12221,NUP160
12222,NUP188
12223,NUP205
12224,NUP210L
12225,NUP210
12226,NUP214
12227,NUP35
12228,NUP37
12229,NUP43
12230,NUP50
12231,NUP54
12232,NUP62CL
12233,NUP62
12234,NUP85
12235,NUP88
12236,NUP93
12237,NUP98
12238,NUP58
12239,NUPL2
12240,NUPR1
12241,NUS1
12242,NUSAP1
12243,NUTF2
12244,NVL
12245,NWD1
12246,NXF1
12247,NXF2B
12248,NXF2
12249,NXF3
12250,NXF4
12251,NXF5
12252,NXNL1
12253,NXNL2
12254,NXN
12255,NXPH1
12256,NXPH2
12257,NXPH3
12258,NXPH4
12259,NXT1
12260,NXT2
12261,NYNRIN
12262,NYX
12263,OAF
12264,OAS1
12265,OAS2
12266,OAS3
12267,OASL
12268,OAT
12269,OAZ1
12270,OAZ2
12271,OAZ3
12272,STN1
12273,NABP1
12274,NABP2
12275,OBP2A
12276,OBP2B
12277,OBSCN
12278,OBSL1
12279,OC90
12280,OCA2
12281,OCEL1
12282,OCIAD1
12283,OCIAD2
12284,OCLM
12285,OCLN
12286,OCM2
12287,OCM
12288,OCRL
12289,ODAM
12290,ODC1
12291,ODF1
12292,ODF2L
12293,ODF2
12294,ODF3B
12295,ODF3L1
12296,ODF3L2
12297,ODF3
12298,ODF4
12299,TENM1
12300,TENM2
12301,TENM3___TENM1
12302,TENM4
12303,OFD1
12304,OGDHL
12305,OGDH
12306,OGFOD1
12307,OGFOD2
12308,OGFRL1
12309,OGFR
12310,OGG1
12311,OGN
12312,OGT
12313,OIP5
12314,OIT3
12315,OLA1
12316,OLAH
12317,OLFM1
12318,OLFM2
12319,OLFM3
12320,OLFM4
12321,OLFML1
12322,OLFML2A
12323,OLFML2B
12324,OLFML3
12325,OLIG1
12326,OLIG2
12327,OLIG3
12328,OLR1
12329,OMA1
12330,OMD
12331,OMG
12332,OMP
12333,ONECUT1
12334,ONECUT2
12335,ONECUT3
12336,OOEP
12337,OPA1
12338,OPA3
12339,OPALIN
12340,OPCML
12341,OPHN1
12342,OPLAH
12343,OPN1LW
12344,OPN1MW
12345,OPN1SW
12346,OPN3
12347,OPN4
12348,OPN5
12349,OPRD1
12350,OPRK1
12351,OPRL1
12352,OPRM1
12353,OPTC
12354,OPTN
12355,OR10A2
12356,OR10A3
12357,OR10A4
12358,OR10A5
12359,OR10A6
12360,OR10A7
12361,OR10AD1
12362,OR10AG1
12363,OR10C1
12364,OR10G2
12365,OR10G3
12366,OR10G4
12367,OR10G7
12368,OR10G8
12369,OR10G9
12370,OR10H1
12371,OR10H2
12372,OR10H3
12373,OR10H4
12374,OR10H5
12375,OR10J1
12376,OR10J3
12377,OR10J5
12378,OR10K1
12379,OR10K2
12380,OR10P1
12381,OR10Q1
12382,OR10R2
12383,OR10S1
12384,OR10T2
12385,OR10V1
12386,OR10W1
12387,OR10X1
12388,OR10Z1
12389,OR11A1
12390,OR11G2
12391,OR11H12
12392,OR11H1
12393,OR11H4
12394,OR11H6
12395,OR11L1
12396,OR12D2
12397,OR12D3
12398,OR13A1
12399,OR13C2
12400,OR13C3
12401,OR13C4
12402,OR13C5
12403,OR13C8
12404,OR13C9
12405,OR13D1
12406,OR13F1
12407,OR13G1
12408,OR13H1
12409,OR13J1
12410,OR14A16
12411,OR14C36
12412,OR14I1
12413,OR14J1
12414,OR1A1
12415,OR1A2
12416,OR1B1
12417,OR1C1
12418,OR1D2
12419,OR1D4
12420,OR1E1
12421,OR1E2
12422,OR1F1
12423,OR1F2P
12424,OR1G1
12425,OR1I1
12426,OR1J1
12427,OR1J2
12428,OR1J4
12429,OR1K1
12430,OR1L1
12431,OR1L3
12432,OR1L4
12433,OR1L6
12434,OR1L8
12435,OR1M1
12436,OR1N1
12437,OR1N2
12438,OR1Q1
12439,OR1S1
12440,OR1S2
12441,OR2A12
12442,OR2A14
12443,OR2A1
12444,OR2A25
12445,OR2A2
12446,OR2A4
12447,OR2A5
12448,OR2A7
12449,OR2A9P
12450,OR2AE1
12451,OR2AG1
12452,OR2AG2
12453,OR2AK2
12454,OR2AT4
12455,OR2B11
12456,OR2B2
12457,OR2B3
12458,OR2B6
12459,OR2C1
12460,OR2C3
12461,OR2D2
12462,OR2D3
12463,OR2F1
12464,OR2F2
12465,OR2G2
12466,OR2G3
12467,OR2G6
12468,OR2H1
12469,OR2H2
12470,OR2J2
12471,OR2J3
12472,OR2K2
12473,OR2L13
12474,OR2L1P
12475,OR2L2
12476,OR2L3
12477,OR2L8
12478,OR2M1P
12479,OR2M2
12480,OR2M3
12481,OR2M4
12482,OR2M5
12483,OR2M7
12484,OR2S2
12485,OR2T10
12486,OR2T11
12487,OR2T12
12488,OR2T1
12489,OR2T27
12490,OR2T29
12491,OR2T2
12492,OR2T33
12493,OR2T34
12494,OR2T35
12495,OR2T3
12496,OR2T4
12497,OR2T5
12498,OR2T6
12499,OR2T8
12500,OR2V2
12501,OR2W1
12502,OR2W3
12503,OR2W5
12504,OR2Y1
12505,OR2Z1
12506,OR3A1
12507,OR3A2
12508,OR3A3
12509,OR3A4P
12510,OR4A15
12511,OR4A16
12512,OR4A47
12513,OR4A5
12514,OR4B1
12515,OR4C11
12516,OR4C12
12517,OR4C13
12518,OR4C15
12519,OR4C16
12520,OR4C3
12521,OR4C45
12522,OR4C46
12523,OR4C6
12524,OR4D10
12525,OR4D11
12526,OR4D1
12527,OR4D2
12528,OR4D5
12529,OR4D6
12530,OR4D9
12531,OR4E2
12532,OR4F15
12533,OR4F17
12534,OR4F21
12535,OR4F29
12536,OR4F4
12537,OR4F5
12538,OR4F6
12539,OR4K13
12540,OR4K14
12541,OR4K15
12542,OR4K17
12543,OR4K1
12544,OR4K2
12545,OR4K5
12546,OR4L1
12547,OR4M1
12548,OR4M2
12549,OR4N2
12550,OR4N3P
12551,OR4N4
12552,OR4N5
12553,OR4P4
12554,OR4Q3
12555,OR4S1
12556,OR4S2
12557,OR4X1
12558,OR4X2
12559,OR51A2
12560,OR51A4
12561,OR51A7
12562,OR51B2
12563,OR51B4
12564,OR51B5
12565,OR51B6
12566,OR51D1
12567,OR51E1
12568,OR51E2
12569,OR51F1
12570,OR51F2
12571,OR51G1
12572,OR51G2
12573,OR51I1
12574,OR51I2
12575,OR51L1
12576,OR51M1
12577,OR51Q1
12578,OR51S1
12579,OR51T1
12580,OR51V1
12581,OR52A1
12582,OR52A4P
12583,OR52A5
12584,OR52B2
12585,OR52B4
12586,OR52B6
12587,OR52D1
12588,OR52E2
12589,OR52E4
12590,OR52E6
12591,OR52E8
12592,OR52H1
12593,OR52I1
12594,OR52I2
12595,OR52J3
12596,OR52K1
12597,OR52K2
12598,OR52L1
12599,OR52M1
12600,OR52N1
12601,OR52N2
12602,OR52N4
12603,OR52N5
12604,OR52R1
12605,OR52W1
12606,OR56A1
12607,OR56A3
12608,OR56A4
12609,OR56A5
12610,OR56B1
12611,OR56B4
12612,OR5A1
12613,OR5A2
12614,OR5AC2
12615,OR5AK2
12616,OR5AN1
12617,OR5AP2
12618,OR5AR1
12619,OR5AS1
12620,OR5AU1
12621,OR5B12
12622,OR5B17
12623,OR5B21
12624,OR5B2
12625,OR5B3
12626,OR5C1
12627,OR5D13
12628,OR5D14
12629,OR5D16
12630,OR5D18
12631,OR5E1P
12632,OR5F1
12633,OR5H14
12634,OR5H15
12635,OR5H1
12636,OR5H2
12637,OR5H6
12638,OR5I1
12639,OR5J2
12640,OR5K1
12641,OR5K2
12642,OR5K3
12643,OR5K4
12644,OR5L1
12645,OR5L2
12646,OR5M10
12647,OR5M11
12648,OR5M1
12649,OR5M3
12650,OR5M8
12651,OR5M9
12652,OR5P2
12653,OR5P3
12654,OR5R1
12655,OR5T1
12656,OR5T2
12657,OR5T3
12658,OR5V1
12659,OR5W2
12660,OR6A2
12661,OR6B1
12662,OR6B2
12663,OR6B3
12664,OR6C1
12665,OR6C2
12666,OR6C3
12667,OR6C4
12668,OR6C65
12669,OR6C68
12670,OR6C6
12671,OR6C70
12672,OR6C74
12673,OR6C75
12674,OR6C76
12675,OR6F1
12676,OR6K2
12677,OR6K3
12678,OR6K6
12679,OR6M1
12680,OR6N1
12681,OR6N2
12682,OR6P1
12683,OR6Q1
12684,OR6S1
12685,OR6T1
12686,OR6V1
12687,OR6W1P
12688,OR6X1
12689,OR6Y1
12690,OR7A10
12691,OR7A17
12692,OR7A5
12693,OR7C1
12694,OR7C2
12695,OR7D2
12696,OR7D4
12697,OR7E156P
12698,OR7E24
12699,OR7E37P
12700,OR7E5P
12701,OR7E91P
12702,OR7G1
12703,OR7G2
12704,OR7G3
12705,OR8A1
12706,OR8B12
12707,OR8B2
12708,OR8B3
12709,OR8B4
12710,OR8B8
12711,OR8D1
12712,OR8D2
12713,OR8D4
12714,OR8G2P
12715,OR8G5
12716,OR8H1
12717,OR8H2
12718,OR8H3
12719,OR8I2
12720,OR8J1
12721,OR8J3
12722,OR8K1
12723,OR8K3
12724,OR8K5
12725,OR8S1
12726,OR8U1
12727,OR9A2
12728,OR9A4
12729,OR9G4
12730,OR9G9
12731,OR9I1
12732,OR9K2
12733,OR9Q1
12734,OR9Q2
12735,ORAI1
12736,ORAI2
12737,ORAI3
12738,LTO1
12739,ORC1
12740,ORC2
12741,ORC3
12742,ORC4
12743,ORC5
12744,ORC6
12745,ORM1
12746,ORM2
12747,ORMDL1
12748,ORMDL2
12749,ORMDL3
12750,OS9
12751,OSBP2
12752,OSBPL10
12753,OSBPL11
12754,OSBPL1A
12755,OSBPL2
12756,OSBPL3
12757,OSBPL5
12758,OSBPL6
12759,OSBPL7
12760,OSBPL8
12761,OSBPL9
12762,OSBP
12763,OSCAR
12764,OSCP1
12765,OSGEPL1
12766,OSGEP
12767,OSGIN1
12768,OSGIN2
12769,OSMR
12770,OSM
12771,OSR1
12772,OSR2
12773,OST4
12774,SLC51B
12775,OSTCP1
12776,OSTC
12777,OSTF1
12778,OSTM1
12779,OSTN
12780,OSTalpha
12781,OTC
12782,OTOA
12783,OTOF
12784,OTOL1
12785,OTOP1
12786,OTOP2
12787,OTOP3
12788,OTOR
12789,OTOS
12790,OTP
12791,OTUB1
12792,OTUB2
12793,OTUD1
12794,OTUD3
12795,OTUD4
12796,OTUD5
12797,OTUD6A
12798,OTUD6B
12799,OTUD7A
12800,OTUD7B
12801,OTX1
12802,OTX2
12803,OVCA2
12804,OVCH1
12805,OVCH2
12806,OVGP1
12807,OVOL1
12808,OVOL2
12809,OXA1L
12810,OXCT1
12811,OXCT2
12812,OXER1
12813,OXGR1
12814,OXNAD1
12815,OXR1
12816,OXSM
12817,OXSR1
12818,OXTR
12819,OXT
12820,P2RX1
12821,P2RX2
12822,P2RX3
12823,P2RX4
12824,P2RX5
12825,P2RX6P
12826,P2RX6
12827,P2RX7
12828,P2RY10
12829,P2RY11
12830,P2RY12
12831,P2RY13
12832,P2RY14
12833,P2RY1
12834,P2RY2
12835,P2RY4
12836,P2RY6
12837,P2RY8
12838,P4HA1
12839,P4HA2
12840,P4HA3
12841,P4HB
12842,P4HTM
12843,POTEM
12844,PA2G4P4
12845,PA2G4
12846,PAAF1
12847,PABPC1L2A
12848,PABPC1L2B
12849,PABPC1L
12850,PABPC1P2
12851,PABPC1
12852,PABPC3
12853,PABPC4L
12854,PABPC4
12855,PABPC5
12856,PABPN1L
12857,PABPN1
12858,PACRGL
12859,PACRG
12860,PACS1
12861,PACS2
12862,PACSIN1
12863,PACSIN2
12864,PACSIN3
12865,PADI1
12866,PADI2
12867,PADI3
12868,PADI4
12869,PADI6
12870,PAEP
12871,PAF1
12872,PAFAH1B1
12873,PAFAH1B2
12874,PAFAH1B3
12875,PAFAH2
12876,PAG1
12877,PAGE1
12878,PAGE2B
12879,PAGE2
12880,PAGE3
12881,PAGE4
12882,PAGE5
12883,PAH
12884,PAICS
12885,PAIP1
12886,PAIP2B
12887,PAIP2
12888,PAK1IP1
12889,PAK1
12890,PAK2
12891,PAK3
12892,PAK4
12893,PAK6
12894,PAK5
12895,PALB2
12896,PALLD
12897,PALM2-AKAP2
12898,PALM2
12899,PALM3
12900,PALMD
12901,PALM
12902,PAMR1
12903,PAM
12904,PAN2
12905,PAN3
12906,PANK1
12907,PANK2
12908,PANK3
12909,PANK4
12910,PANX1
12911,PANX2
12912,PANX3
12913,PAOX
12914,TENT2
12915,TENT4B
12916,TENT4A
12917,PAPLN
12918,ACP7
12919,PAPOLA
12920,PAPOLB
12921,PAPOLG
12922,PAPPA2
12923,PAPPA
12924,PAPSS1
12925,PAPSS2
12926,PAQR3
12927,PAQR4
12928,PAQR5
12929,PAQR6
12930,PAQR7
12931,PAQR8
12932,PAQR9
12933,PWARSN
12934,PWAR1___SLC52A2___F2R
12935,PWAR4___F2RL3___PAWR
12936,PWAR5
12937,PARD3B
12938,PARD3
12939,PARD6A
12940,PARD6B
12941,PARD6G
12942,PARG
12943,PRKN
12944,PARK7
12945,PARL
12946,PARM1
12947,PARN
12948,PARP10
12949,PARP11
12950,PARP12
12951,PARP14
12952,PARP15
12953,PARP16
12954,PARP1
12955,PARP2
12956,PARP3
12957,PARP4
12958,PARP6
12959,PARP8
12960,PARP9
12961,PARS2
12962,PART1
12963,PARVA
12964,PARVB
12965,PARVG
12966,PASD1
12967,PASK
12968,PATE1
12969,PATE2
12970,PATE3
12971,PATE4
12972,PATL1
12973,PATL2
12974,PATZ1
12975,PAWR
12976,PAX1
12977,PAX2
12978,PAX3
12979,PAX4
12980,PAX5
12981,PAX6
12982,PAX7
12983,PAX8
12984,PAX9
12985,PAXIP1
12986,PBK
12987,PBLD
12988,PBOV1
12989,PBRM1
12990,PBX1
12991,PBX2
12992,PBX3
12993,PBX4
12994,PBXIP1
12995,PCA3
12996,PCBD1
12997,PCBD2
12998,PCBP1
12999,PCBP2
13000,PCBP3
13001,PCBP4
13002,PCCA
13003,PCCB
13004,PCDH10
13005,PCDH11X
13006,PCDH11Y
13007,PCDH12
13008,PCDH15
13009,PCDH17
13010,PCDH18
13011,PCDH19
13012,PCDH1
13013,PCDH20
13014,PCDH7
13015,PCDH8
13016,PCDH9
13017,PCDHA10
13018,PCDHA11
13019,PCDHA12
13020,PCDHA13
